Data/Hora;Dia;Mês;Ano;Data;Hora;Baixa Tensão (kWh);Média Tensão (kWh);Alta Tensão (kWh);Muito Alta Tensão (kWh);Total (kWh)
2023-08-07T17:45:00+01:00;07;08;2023;2023-08-07;17:45;859192.775722;581520.0618;182905.7561;60570.1532;1684188.746822
2023-08-09T13:00:00+01:00;09;08;2023;2023-08-09;13:00;838957.052815;534396.0652;181614.9286;58374.2064;1613342.253015
2023-08-11T21:30:00+01:00;11;08;2023;2023-08-11;21:30;962948.835357;481398.8024;178254.4576;63941.6586;1686543.753957
2023-08-12T13:00:00+01:00;12;08;2023;2023-08-12;13:00;803940.806263;372892.6184;163860.5504;38657.771;1379351.746063
2023-08-12T20:00:00+01:00;12;08;2023;2023-08-12;20:00;881998.174113;395975.6271;177358.5681;57641.3757;1512973.745013
2023-08-13T13:45:00+01:00;13;08;2023;2023-08-13;13:45;661580.426961;316567.7827;161356.677;37209.1049;1176713.9915609998
2023-08-15T00:30:00+01:00;15;08;2023;2023-08-15;00:30;649703.647234;339417.3003;163364.0811;56501.9826;1208987.011234
2023-08-17T00:30:00+01:00;17;08;2023;2023-08-17;00:30;638740.508308;373987.2291;158755.1221;61466.1368;1232948.996308
2023-08-17T14:00:00+01:00;17;08;2023;2023-08-17;14:00;715594.186864;469659.7415;168565.5597;52625.2565;1406444.744564
2023-08-19T11:45:00+01:00;19;08;2023;2023-08-19;11:45;769444.158826;387697.6515;161814.4167;41665.0154;1360621.2424259998
2023-08-22T03:45:00+01:00;22;08;2023;2023-08-22;03:45;553228.258123;383523.6062;178462.9601;42510.4208;1157725.245223
2023-08-22T17:30:00+01:00;22;08;2023;2023-08-22;17:30;858820.808889;577059.5145;185818.7566;75145.6685;1696844.748489
2023-08-23T17:00:00+01:00;23;08;2023;2023-08-23;17:00;867032.366081;589246.5548;176309.297;67080.7863;1699669.004181
2023-08-23T21:30:00+01:00;23;08;2023;2023-08-23;21:30;988643.080296;516326.7175;189253.4241;61165.7801;1755389.001996
2023-08-23T22:15:00+01:00;23;08;2023;2023-08-23;22:15;928447.29514;485625.121;191358.0637;58400.0264;1663830.50624
2023-08-26T08:30:00+01:00;26;08;2023;2023-08-26;08:30;578560.630937;382059.7429;183138.7361;83354.3977;1227113.5076370002
2023-08-27T13:15:00+01:00;27;08;2023;2023-08-27;13:15;667567.494575;310926.5236;167714.4636;80740.5106;1226948.992375
2023-08-27T18:45:00+01:00;27;08;2023;2023-08-27;18:45;663829.322395;346368.5447;178509.6291;67628.9988;1256336.494995
2023-08-27T22:00:00+01:00;27;08;2023;2023-08-27;22:00;789262.441985;344683.467;184860.716;60954.6141;1379761.239085
2023-08-29T07:30:00+01:00;29;08;2023;2023-08-29;07:30;526906.615225;474611.7023;187852.1587;70693.0236;1260063.4998249998
2023-09-03T12:00:00+01:00;03;09;2023;2023-09-03;12:00;752976.885733;331914.0525;177994.3601;86035.4566;1348920.7549329998
2023-09-11T09:45:00+01:00;11;09;2023;2023-09-11;09:45;686809.716041;632378.5737;215004.4313;89889.7893;1624082.510341
2023-09-11T10:30:00+01:00;11;09;2023;2023-09-11;10:30;709251.610928;629320.3443;214053.5892;88749.4569;1641375.001328
2023-09-11T22:15:00+01:00;11;09;2023;2023-09-11;22:15;779412.071736;490973.732;203707.4995;61361.7065;1535455.009736
2023-09-13T16:45:00+01:00;13;09;2023;2023-09-13;16:45;698339.303849;647679.9904;208160.193;43178.5099;1597357.997149
2023-09-13T21:30:00+01:00;13;09;2023;2023-09-13;21:30;850809.384122;547752.0942;208354.4445;38177.0676;1645092.990422
2023-09-15T06:45:00+01:00;15;09;2023;2023-09-15;06:45;521291.835153;485640.1857;213222.2891;63235.9355;1283390.2454529998
2023-09-15T20:15:00+01:00;15;09;2023;2023-09-15;20:15;902278.410401;546789.061;213156.3432;62489.4231;1724713.237701
2023-09-15T20:30:00+01:00;15;09;2023;2023-09-15;20:30;906834.351387;541966.6102;211329.9292;65571.5953;1725702.4860869998
2023-09-17T12:00:00+01:00;17;09;2023;2023-09-17;12:00;769701.827041;310827.8707;181949.0208;62824.7905;1325303.5090410002
2023-09-17T20:45:00+01:00;17;09;2023;2023-09-17;20:45;878628.985945;344199.5542;191957.0908;70096.3742;1484882.0051449998
2023-09-19T17:30:00+01:00;19;09;2023;2023-09-19;17:30;653392.527059;595286.3253;211915.6251;71500.5242;1532095.0016590003
2023-09-20T15:30:00+01:00;20;09;2023;2023-09-20;15:30;666754.178478;625813.3898;195836.1488;87609.2791;1576012.996178
2023-09-22T01:30:00+01:00;22;09;2023;2023-09-22;01:30;502433.238428;416259.9005;198210.7857;64084.0795;1180988.004128
2023-09-22T18:45:00+01:00;22;09;2023;2023-09-22;18:45;705425.314651;542117.5255;208244.1002;70715.8059;1526502.7462509999
2023-09-28T20:00:00+01:00;28;09;2023;2023-09-28;20:00;949814.909811;583151.75;193731.114;42812.2235;1769509.997311
2023-09-29T18:30:00+01:00;29;09;2023;2023-09-29;18:30;763911.726686;607283.9293;200866.6134;45214.9813;1617277.2506859999
2023-10-01T07:45:00+01:00;01;10;2023;2023-10-01;07:45;474010.783947;314074.6529;167577.0423;61822.2764;1017484.7555469999
2023-10-02T16:15:00+01:00;02;10;2023;2023-10-02;16:15;694202.435976;642887.8933;179543.4972;72946.4317;1589580.2581760003
2023-10-07T14:00:00+01:00;07;10;2023;2023-10-07;14:00;697065.325054;357445.0819;172017.6835;78011.1577;1304539.2481540001
2023-10-11T01:45:00+01:00;11;10;2023;2023-10-11;01:45;514813.227041;424451.5103;200431.9336;61461.5746;1201158.2455409998
2023-10-13T08:00:00+01:00;13;10;2023;2023-10-13;08:00;632462.606295;566054.3008;218589.0795;74326.2708;1491432.257395
2023-10-15T08:45:00+01:00;15;10;2023;2023-10-15;08:45;526853.241157;312142.9462;190395.7254;71222.8397;1100614.7524569998
2023-10-16T03:00:00+01:00;16;10;2023;2023-10-16;03:00;459582.122854;313478.6784;189726.8681;80400.5729;1043188.242254
2023-10-16T04:00:00+01:00;16;10;2023;2023-10-16;04:00;448886.125204;313594.9426;192531.1065;84555.8257;1039568.000004
2023-10-19T06:45:00+01:00;19;10;2023;2023-10-19;06:45;543230.839326;462854.6698;209223.1201;63359.3798;1278668.0090259998
2023-10-20T05:15:00+01:00;20;10;2023;2023-10-20;05:15;473561.800676;390101.7236;197457.8412;82260.3815;1143381.7469759998
2023-10-22T09:30:00+01:00;22;10;2023;2023-10-22;09:30;612969.944907;295791.4492;182145.384;45448.7292;1136355.507307
2023-10-22T18:00:00+01:00;22;10;2023;2023-10-22;18:00;700559.197841;311216.8856;185365.2607;44750.8984;1241892.242541
2023-10-23T05:15:00+01:00;23;10;2023;2023-10-23;05:15;441298.936416;313907.7183;194595.2835;47275.8165;997077.7547159999
2023-10-23T06:45:00+01:00;23;10;2023;2023-10-23;06:45;510913.190172;397230.4766;202394.1858;46025.1429;1156562.9954720002
2023-10-23T15:15:00+01:00;23;10;2023;2023-10-23;15:15;683316.520266;588445.4751;209692.7423;47619.7642;1529074.5018660002
2023-10-24T02:30:00+01:00;24;10;2023;2023-10-24;02:30;480554.447068;383089.6507;201791.0197;76617.8895;1142053.006968
2023-10-25T04:00:00+01:00;25;10;2023;2023-10-25;04:00;482305.421013;388148.257;203690.5192;61981.2989;1136125.496113
2023-10-26T10:00:00+01:00;26;10;2023;2023-10-26;10:00;798835.593904;681642.5528;209547.0404;70498.5687;1760523.755804
2023-10-27T10:30:00+01:00;27;10;2023;2023-10-27;10:30;780550.579349;623606.9519;202554.2083;59594.0137;1666305.753249
2023-10-27T19:00:00+01:00;27;10;2023;2023-10-27;19:00;919981.521979;549429.2829;218856.5524;66362.1361;1754629.4933789999
2023-10-29T21:00:00+00:00;29;10;2023;2023-10-29;21:00;930755.286738;317636.3528;190902.9351;73122.1663;1512416.7409379997
2023-10-30T14:30:00+00:00;30;10;2023;2023-10-30;14:30;752845.072924;596046.0594;193925.3944;81144.9694;1623961.496124
2023-11-01T19:00:00+00:00;01;11;2023;2023-11-01;19:00;981459.707147;370699.6034;189916.6705;53875.4217;1595951.402747
2023-11-03T17:00:00+00:00;03;11;2023;2023-11-03;17:00;851877.063142;622407.086;210172.7977;70174.0967;1754631.043542
2023-11-04T03:15:00+00:00;04;11;2023;2023-11-04;03:15;560108.522458;342120.2504;188120.2778;71242.351;1161591.401658
2023-11-08T01:30:00+00:00;08;11;2023;2023-11-08;01:30;598549.217567;400634.0427;203892.2804;73838.501;1276914.041667
2023-11-11T03:00:00+00:00;11;11;2023;2023-11-11;03:00;557077.29411;358244.1015;191768.9751;58157.078;1165247.44871
2023-11-13T11:30:00+00:00;13;11;2023;2023-11-13;11:30;794695.048282;626674.906;196551.1749;64257.6288;1682178.757982
2023-11-21T14:30:00+00:00;21;11;2023;2023-11-21;14:30;739882.832357;599048.584;202440.2885;87876.3365;1629248.041357
2023-11-22T05:15:00+00:00;22;11;2023;2023-11-22;05:15;520410.409241;396829.1734;200613.6872;79113.6751;1196966.944941
2023-11-22T18:45:00+00:00;22;11;2023;2023-11-22;18:45;1080937.577588;576901.372;211572.4705;68693.3801;1938104.800188
2023-11-23T23:45:00+00:00;23;11;2023;2023-11-23;23:45;789322.441218;429629.3724;209059.345;76730.8006;1504741.959218
2023-11-24T00:30:00+00:00;24;11;2023;2023-11-24;00:30;700227.383352;413478.364;207213.519;64382.9323;1385302.1986520002
2023-11-24T08:30:00+00:00;24;11;2023;2023-11-24;08:30;802295.481199;619575.8214;220355.6143;62215.2777;1704442.194599
2023-11-28T18:15:00+00:00;28;11;2023;2023-11-28;18:15;1091693.811626;603298.2191;219823.9933;64516.0223;1979332.0463260002
2023-11-29T10:15:00+00:00;29;11;2023;2023-11-29;10:15;864976.397982;657720.0162;198597.5781;79914.4127;1801208.404982
2023-11-29T10:30:00+00:00;29;11;2023;2023-11-29;10:30;871055.928515;663795.8187;195320.5217;84633.7283;1814805.997215
2023-11-29T16:30:00+00:00;29;11;2023;2023-11-29;16:30;898880.778918;686322.3606;205451.834;90232.5178;1880887.4913180002
2023-12-03T15:30:00+00:00;03;12;2023;2023-12-03;15:30;977407.319481;311693.2521;182670.5105;80434.5604;1552205.6424810002
2023-12-05T06:00:00+00:00;05;12;2023;2023-12-05;06:00;605236.228489;409193.8258;182710.5143;88766.0396;1285906.608189
2023-12-09T10:45:00+00:00;09;12;2023;2023-12-09;10:45;917863.559684;364390.9607;178472.9984;58917.9405;1519645.4592839999
2023-12-10T09:30:00+00:00;10;12;2023;2023-12-10;09:30;750292.957848;300688.2598;174120.2843;44338.7399;1269440.2418479999
2023-12-11T05:30:00+00:00;11;12;2023;2023-12-11;05:30;551567.808736;321806.4743;178421.7815;96948.641;1148744.705536
2023-12-11T14:15:00+00:00;11;12;2023;2023-12-11;14:15;879568.000093;633024.1784;189443.1787;63972.2882;1766007.6453930002
2023-12-11T20:45:00+00:00;11;12;2023;2023-12-11;20:45;1202176.099439;510450.8333;202996.9985;61757.9614;1977381.892639
2023-12-12T23:15:00+00:00;12;12;2023;2023-12-12;23:15;891463.768459;440169.9276;195689.1824;90349.7192;1617672.597659
2023-12-13T18:30:00+00:00;13;12;2023;2023-12-13;18:30;1138462.218776;588576.7565;209433.2967;67668.566;2004140.837976
2023-12-15T04:00:00+00:00;15;12;2023;2023-12-15;04:00;598261.248023;383725.1454;197597.362;55244.3993;1234828.1547229998
2023-12-16T06:15:00+00:00;16;12;2023;2023-12-16;06:15;627415.391;338816.8555;184728.5732;65271.3805;1216232.2001999998
2023-12-18T07:00:00+00:00;18;12;2023;2023-12-18;07:00;726792.413484;416127.4368;208612.3992;61529.0003;1413061.249784
2023-12-18T14:00:00+00:00;18;12;2023;2023-12-18;14:00;981921.769016;573022.9104;201228.2228;71748.5964;1827921.498616
2023-12-20T13:30:00+00:00;20;12;2023;2023-12-20;13:30;998830.848945;536060.9551;184903.8583;84429.3966;1804225.0589450002
2023-12-22T00:15:00+00:00;22;12;2023;2023-12-22;00:15;937756.164555;382251.8781;177102.6555;83704.9605;1580815.658655
2023-12-22T15:45:00+00:00;22;12;2023;2023-12-22;15:45;948026.893084;506530.8185;172164.8567;60075.2739;1686797.8421839997
2023-12-23T22:15:00+00:00;23;12;2023;2023-12-23;22:15;1251397.680025;283700.1169;150740.2644;70903.2015;1756741.2628249999
2023-12-25T15:45:00+00:00;25;12;2023;2023-12-25;15:45;870302.680969;225220.0655;145377.4126;30289.0979;1271189.2569689997
2023-12-26T04:30:00+00:00;26;12;2023;2023-12-26;04:30;636901.794618;230094.8106;145654.7327;54839.1573;1067490.4952180001
2023-12-27T21:30:00+00:00;27;12;2023;2023-12-27;21:30;1401599.156083;374348.186;154621.3639;71941.9916;2002510.697583
2023-12-28T21:45:00+00:00;28;12;2023;2023-12-28;21:45;1328197.004665;365942.7402;160915.1569;51255.5429;1906310.4446649998
2023-12-30T21:30:00+00:00;30;12;2023;2023-12-30;21:30;1270948.165334;293564.4446;147226.6875;78431.1086;1790170.406034
2024-01-01T01:00:00+00:00;01;01;2024;2024-01-01;01:00;867416.399847;231738.1894;144168.1808;29383.7341;1272706.504147
2024-01-02T10:15:00+00:00;02;01;2024;2024-01-02;10:15;954968.794308;509950.6877;160227.4202;48028.1149;1673175.017108
2024-01-04T08:15:00+00:00;04;01;2024;2024-01-04;08:15;877444.090368;582236.9504;194873.6999;82230.2663;1736785.0069679997
2024-01-04T09:15:00+00:00;04;01;2024;2024-01-04;09:15;972331.570337;661815.3372;191457.5002;85679.3186;1911283.7263369998
2024-01-05T05:45:00+00:00;05;01;2024;2024-01-05;05:45;618111.67693;392264.5022;192096.6018;64043.9746;1266516.75553
2024-01-07T03:45:00+00:00;07;01;2024;2024-01-07;03:45;668335.346274;266709.4753;172741.5736;87547.3828;1195333.777974
2024-01-07T05:15:00+00:00;07;01;2024;2024-01-07;05:15;649768.301779;270275.2017;176891.2723;87984.2267;1184919.002479
2024-01-07T16:45:00+00:00;07;01;2024;2024-01-07;16:45;964542.09189;313287.1336;172281.4776;67324.8326;1517435.5356900003
2024-01-08T03:45:00+00:00;08;01;2024;2024-01-08;03:45;645610.254194;301080.2234;186550.1186;84015.1313;1217255.727494
2024-01-09T19:15:00+00:00;09;01;2024;2024-01-09;19:15;1540025.693529;564102.7422;201705.0703;42146.5581;2347980.0641289996
2024-01-11T03:15:00+00:00;11;01;2024;2024-01-11;03:15;675411.075967;396484.2737;204803.7598;86223.1685;1362922.2779670001
2024-01-11T10:00:00+00:00;11;01;2024;2024-01-11;10:00;1075979.904983;682074.5593;200931.1965;61305.374;2020291.034783
2024-01-11T17:45:00+00:00;11;01;2024;2024-01-11;17:45;1192977.905126;632215.2711;221281.4915;71956.8012;2118431.468926
2024-01-13T21:30:00+00:00;13;01;2024;2024-01-13;21:30;1274848.111487;336773.3087;193010.0787;60912.4905;1865543.989387
2024-01-14T04:00:00+00:00;14;01;2024;2024-01-14;04:00;641240.55273;271215.9112;185732.3767;84594.887;1182783.72763
2024-01-14T20:15:00+00:00;14;01;2024;2024-01-14;20:15;1332583.356667;333287.8268;190291.6287;58516.6608;1914679.472967
2024-01-18T01:15:00+00:00;18;01;2024;2024-01-18;01:15;694807.460859;408852.3555;212157.885;47772.0258;1363589.727159
2024-01-19T10:00:00+00:00;19;01;2024;2024-01-19;10:00;983241.024702;671105.9013;208199.2413;66234.322;1928780.4893019998
2024-01-19T22:45:00+00:00;19;01;2024;2024-01-19;22:45;1040099.110563;431617.0175;206043.3714;76045.2703;1753804.769763
2024-01-20T09:00:00+00:00;20;01;2024;2024-01-20;09:00;818687.423544;389741.4483;198725.1539;88099.4677;1495253.493444
2024-01-20T09:15:00+00:00;20;01;2024;2024-01-20;09:15;850005.599791;385878.8548;199727.1371;87374.1813;1522985.772991
2024-01-21T12:15:00+00:00;21;01;2024;2024-01-21;12:15;989957.497069;278055.3358;180063.1973;85276.43;1533352.4601689999
2024-01-22T11:15:00+00:00;22;01;2024;2024-01-22;11:15;1018956.40275;669897.3831;209521.5792;70115.1718;1968490.53685
2024-01-22T15:15:00+00:00;22;01;2024;2024-01-22;15:15;993896.336918;678599.2451;208944.1937;93328.0095;1974767.785218
2024-01-23T09:45:00+00:00;23;01;2024;2024-01-23;09:45;954128.351519;682681.6795;206649.2182;87485.0276;1930944.2768189998
2024-01-24T00:45:00+00:00;24;01;2024;2024-01-24;00:45;728031.727236;416860.6698;200212.757;64857.591;1409962.745036
2024-01-24T21:15:00+00:00;24;01;2024;2024-01-24;21:15;1162039.19109;504420.3094;206036.3032;43550.235;1916046.03869
2024-01-26T03:00:00+00:00;26;01;2024;2024-01-26;03:00;577342.809487;395151.691;202195.2095;90325.2934;1265015.0033870002
2024-01-27T14:00:00+00:00;27;01;2024;2024-01-27;14:00;825919.767814;319027.1154;172846.0693;64961.312;1382754.2645140002
2024-01-28T22:45:00+00:00;28;01;2024;2024-01-28;22:45;901743.54404;305919.9982;173866.9575;80135.773;1461666.27274
2024-01-30T06:45:00+00:00;30;01;2024;2024-01-30;06:45;624585.636614;461198.1345;200812.6032;78734.3983;1365330.772614
2024-01-31T22:00:00+00:00;31;01;2024;2024-01-31;22:00;1047069.486682;481275.467;185287.7054;64933.0927;1778565.751782
2024-02-04T22:15:00+00:00;04;02;2024;2024-02-04;22:15;952834.058271;307031.2834;191682.4895;65476.1913;1517024.022471
2024-02-08T14:30:00+00:00;08;02;2024;2024-02-08;14:30;1026493.951997;697222.8652;214230.1923;85013.6039;2022960.6133970001
2024-02-09T02:30:00+00:00;09;02;2024;2024-02-09;02:30;593637.184379;394722.4615;208094.0894;81144.9743;1277598.7095789998
2024-02-10T20:15:00+00:00;10;02;2024;2024-02-10;20:15;1221093.304217;349811.9304;197838.1168;45373.4457;1814116.797117
2024-02-11T03:00:00+00:00;11;02;2024;2024-02-11;03:00;608290.234828;269547.5179;187648.8929;82016.7021;1147503.347728
2024-02-11T09:00:00+00:00;11;02;2024;2024-02-11;09:00;719434.230491;303405.8344;188006.9164;82440.973;1293287.954291
2024-02-17T15:00:00+00:00;17;02;2024;2024-02-17;15:00;740488.639926;310532.6796;190931.4034;95425.8196;1337378.542526
2024-02-17T19:15:00+00:00;17;02;2024;2024-02-17;19:15;1053041.127765;361420.4411;197290.8259;65640.3848;1677392.779565
2024-02-18T23:45:00+00:00;18;02;2024;2024-02-18;23:45;712112.118652;296299.9171;204321.8131;80163.0993;1292896.948152
2024-02-20T15:45:00+00:00;20;02;2024;2024-02-20;15:45;684288.149133;585741.3349;195677.4006;93583.3806;1559290.2652330003
2024-02-22T10:45:00+00:00;22;02;2024;2024-02-22;10:45;887940.31586;680798.7417;215539.3219;62291.9548;1846570.3342600001
2024-02-22T17:45:00+00:00;22;02;2024;2024-02-22;17:45;896215.330316;604694.6081;233328.6838;93037.0636;1827275.685816
2024-02-23T00:00:00+00:00;23;02;2024;2024-02-23;00:00;755055.444608;422844.0213;218474.9109;90711.9225;1487086.2993080001
2024-02-29T16:30:00+00:00;29;02;2024;2024-02-29;16:30;841093.696142;607409.4366;217759.2958;97627.5449;1763889.973442
2024-02-29T20:30:00+00:00;29;02;2024;2024-02-29;20:30;1285906.283262;516094.9927;222194.6851;50018.2259;2074214.186962
2024-03-01T03:15:00+00:00;01;03;2024;2024-03-01;03:15;592868.787037;390750.8548;217330.1076;91127.3492;1292077.098637
2024-03-01T03:30:00+00:00;01;03;2024;2024-03-01;03:30;587444.640644;389735.3438;217746.7882;93392.1941;1288318.966744
2024-03-01T08:45:00+00:00;01;03;2024;2024-03-01;08:45;872915.225818;638637.8792;222567.5968;66085.0565;1800205.758318
2024-03-04T12:45:00+00:00;04;03;2024;2024-03-04;12:45;934043.148366;517461.7021;193673.5951;65724.7797;1710903.225266
2024-03-08T00:30:00+00:00;08;03;2024;2024-03-08;00:30;805712.533234;421034.7134;207476.5052;80358.8427;1514582.594534
2024-03-10T09:30:00+00:00;10;03;2024;2024-03-10;09:30;817749.791067;285167.3643;186996.8503;83904.7731;1373818.7787670002
2024-03-11T17:00:00+00:00;11;03;2024;2024-03-11;17:00;853383.256326;609553.4398;213114.1865;82661.0847;1758711.967326
2024-03-12T07:30:00+00:00;12;03;2024;2024-03-12;07:30;753224.263864;504979.4423;218939.9197;95928.4485;1573072.074364
2024-03-13T03:00:00+00:00;13;03;2024;2024-03-13;03:00;587234.217504;395837.9005;204891.1286;87801.2463;1275764.492904
2024-03-14T08:00:00+00:00;14;03;2024;2024-03-14;08:00;774394.060668;542498.5841;222393.3833;81963.603;1621249.631068
2024-03-14T15:30:00+00:00;14;03;2024;2024-03-14;15:30;816829.991528;635702.3139;212572.8465;66599.7377;1731704.8896279999
2024-03-15T11:15:00+00:00;15;03;2024;2024-03-15;11:15;857293.469292;612510.6078;212612.5881;81411.5674;1763828.2325920002
2024-03-22T07:00:00+00:00;22;03;2024;2024-03-22;07:00;546518.360133;457173.6175;218445.0482;82950.2361;1305087.261933
2024-03-23T15:30:00+00:00;23;03;2024;2024-03-23;15:30;673519.025843;336533.3368;192233.7189;88467.1998;1290753.281343
2024-03-24T04:00:00+00:00;24;03;2024;2024-03-24;04:00;478611.714825;268507.2601;198356.4089;82096.1305;1027571.514325
2024-03-25T05:15:00+00:00;25;03;2024;2024-03-25;05:15;473844.291484;316422.8288;194677.3645;87067.7789;1072012.263684
2024-03-26T08:15:00+00:00;26;03;2024;2024-03-26;08:15;694947.18259;555483.3966;217600.1905;92380.6983;1560411.46799
2024-03-27T07:00:00+00:00;27;03;2024;2024-03-27;07:00;597784.519071;459070.1814;219107.3894;87933.6848;1363895.774671
2024-03-28T06:45:00+00:00;28;03;2024;2024-03-28;06:45;573820.714956;450804.5878;224829.7287;81530.2388;1330985.2702559999
2024-03-30T17:45:00+00:00;30;03;2024;2024-03-30;17:45;948780.387178;318608.2208;173604.6854;82157.7092;1523151.0025779998
2024-04-05T16:30:00+01:00;05;04;2024;2024-04-05;16:30;687965.556924;537583.8381;204693.1659;61757.1748;1491999.735724
2024-04-06T02:00:00+01:00;06;04;2024;2024-04-06;02:00;569621.772293;364484.824;199671.5089;84691.4139;1218469.519093
2024-04-06T21:30:00+01:00;06;04;2024;2024-04-06;21:30;949201.03205;330230.6942;182066.8214;79883.4338;1541381.98145
2024-04-07T11:30:00+01:00;07;04;2024;2024-04-07;11:30;730276.283545;263071.8905;173857.1123;87393.1994;1254598.485745
2024-04-08T05:45:00+01:00;08;04;2024;2024-04-08;05:45;512231.156952;333683.3034;193196.0733;86974.6991;1126085.232752
2024-04-08T15:45:00+01:00;08;04;2024;2024-04-08;15:45;695896.565718;544804.8558;196204.5981;75406.6995;1512312.7191180002
